#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321B21C9E
#Date Time: 2024-03-05 17:04:19.764
#Start: 20 Hz
#Stop: 20000 Hz
#Steps: 14001
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.55361 V
#Offset: -0.000184537 V
#Relative: no
#Channel: Channel 2
#Range: 5.63147 V
#Offset: -0.000217631 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
20,-0.04709418609800976,-0.7026573188392644,6.23685554980368
20.02303911076337,-0.04675363695727726,-0.7023051399713536,6.200570828265484
20.04610476155799,-0.04687653719149883,-0.7020640498872401,6.169210695141196
20.06919698295679,-0.04673193908285903,-0.701907446619347,6.138555626553064
20.0923158055679,-0.04693426441499163,-0.70162036497101,6.108029644843157
20.11546126003476,-0.04706697867524385,-0.7013971413268194,6.078796868721568
20.13863337703608,-0.04680283114715161,-0.7013176268828368,6.050789190411038
20.16183218728592,-0.04715114441043781,-0.7009531803039887,6.022399619464011
20.18505772153369,-0.04699394493312689,-0.7005694705681543,5.993278321596517
20.20831001056427,-0.04703595164178041,-0.7005835407353339,5.965045464756621
20.23158908519796,-0.04695982350821032,-0.7004425462919615,5.936812903326114
20.25489497629063,-0.04703852627556287,-0.7000581389386313,5.907972513560431
20.27822771473359,-0.04696715403823033,-0.7000249793913653,5.880233437373761
20.30158733145382,-0.04695577214817226,-0.6999525816630481,5.851584273564896
20.32497385741391,-0.04712786928439264,-0.6995624466100248,5.824483266214383
20.3483873236121,-0.04686459180709958,-0.6994061359461906,5.795405324298088
20.37182776108234,-0.04691877974535471,-0.6991067214788261,5.767939470480272
20.39529520089434,-0.04672762448223446,-0.6989023214919201,5.741961319166421
20.41878967415359,-0.04677970166298524,-0.6986889248976527,5.711539588038818
20.44231121200145,-0.04698218645968925,-0.6987750557380955,5.68435638384198
20.46585984561509,-0.04718003930538216,-0.6985252205262131,5.657307025354612
20.48943560620762,-0.0468661148187762,-0.6980344978391928,5.62780520749925
20.51303852502815,-0.04709320589763873,-0.6977842909702824,5.600010650281236
20.53666863336173,-0.04690561558415904,-0.6978169520626353,5.573089075324134
20.56032596252947,-0.04678616535756933,-0.6976758483334347,5.544394424114302
20.58401054388856,-0.04698810794815227,-0.6971846181312231,5.516761168320826
20.60772240883232,-0.04694856945125962,-0.6970074601397768,5.490210186771392
20.63146158879022,-0.04696265609486308,-0.6968688740058403,5.461645384421189
20.65522811522795,-0.04693158583922278,-0.6969306596344992,5.434885325150304
20.67902201964742,-0.04711742092844344,-0.696506152711307,5.406722615561463
20.70284333358687,-0.04698947011636941,-0.6964072005162212,5.380606420341486
20.72669208862085,-0.04706887961953096,-0.6959665464907873,5.352754489968902
20.75056831636025,-0.04704289126475708,-0.6959597624653373,5.325520156356717
20.77447204845243,-0.04703108727142118,-0.6957589576679153,5.297784248181529
20.79840331658118,-0.0470618732541269,-0.6955583261384952,5.271364006253464
20.82236215246679,-0.04705685373568012,-0.6952399889611592,5.244373368821176
20.84634858786608,-0.04698209429689139,-0.6950726603259501,5.215339558263793
20.87036265457247,-0.04661262446145883,-0.6947460263172411,5.187299857255312
20.894404384416,-0.04675209363496412,-0.6946093169675187,5.16076893351611
20.91847380926337,-0.0466535030436735,-0.6946791236922312,5.133875679820825
20.94257096101799,-0.04725684575964,-0.6943844129280485,5.105325556842843
20.96669587162003,-0.04700463648059194,-0.6940137223533165,5.077879266455504
20.99084857304644,-0.04679469700622504,-0.6939381994440107,5.051063769334959
21.01502909731104,-0.04666667907424607,-0.6939535818560583,5.023963759056556
21.03923747646446,-0.04687212008778224,-0.6937077000003976,4.996118711389325
21.06347374259432,-0.04698417628650791,-0.6934414968402514,4.968133852228505
21.08773792782517,-0.04698813164769485,-0.6932338613501765,4.941989716544636
21.11203006431859,-0.04666579906212571,-0.6932894712199421,4.914187777078155
21.13635018427317,-0.0467036643556905,-0.6928202726022613,4.886556028799987
21.16069831992462,-0.04662885411719747,-0.6925684273117034,4.858972568871593
21.18507450354577,-0.04671463666745487,-0.6924780591527515,4.83194915512064
21.20947876744666,-0.0467489349077136,-0.692234708061775,4.804337738858635
21.23391114397449,-0.04668971255351541,-0.6918632560721998,4.77818756150856
21.25837166551378,-0.0467456395185564,-0.6919239187606513,4.75056528250316
21.28286036448632,-0.04682187895993831,-0.6916405154948647,4.723632950035016
21.30737727335127,-0.04684524463619544,-0.6914961810487273,4.695308602010172
21.33192242460516,-0.04693491024680328,-0.6908659575253017,4.668307101295753
21.35649585078197,-0.04672823764561956,-0.690846511834715,4.639571015693367
21.38109758445315,-0.04673324097594931,-0.6908403321795349,4.612947897952466
21.4057276582277,-0.04696966098394918,-0.6903659614686425,4.585113118748893
21.43038610475213,-0.0468018734872688,-0.6904203173365193,4.557121703388646
21.45507295671059,-0.04679887102872682,-0.6900688111709405,4.53002744257774
21.47978824682489,-0.04661925788987539,-0.6897460407271336,4.503810019566686
21.50453200785452,-0.04670257686961937,-0.6898238013746881,4.474959275119204
21.5293042725967,-0.04676548040056849,-0.6897204945444708,4.44926139411277
21.55410507388644,-0.04680253670795571,-0.6894783512149895,4.420909163577562
21.57893444459657,-0.04668250411006415,-0.6894240721869731,4.393558682277387
21.60379241763782,-0.04662289448893189,-0.6890901856457038,4.368422208843054
21.62867902595876,-0.04407513334555738,-0.6887632173556171,4.342328287590448
21.65359430254599,-0.04679203932328509,-0.688708308142006,4.312844763843502
21.67853828042407,-0.04674802293767795,-0.6883080386053624,4.286488305359882
21.70351099265562,-0.04686309842506207,-0.6880530578965066,4.258808674167739
21.72851247234131,-0.04676896670814593,-0.6881671940617522,4.233940912608968
21.75354275262,-0.04662259016629523,-0.6879586402300002,4.205273302910967
21.77860186666867,-0.046742185673735,-0.6878253420322678,4.17904371073223
21.80368984770256,-0.04656191757317663,-0.6876041676498011,4.15139065618914
21.82880672897513,-0.04688934650922547,-0.6872519724369707,4.124178263648588
21.85395254377819,-0.0467994866927013,-0.6868411681970188,4.096562037287839
21.87912732544187,-0.0467506556739656,-0.6867612862740723,4.070362884942199
21.90433110733473,-0.0465828494771655,-0.6866295426581848,4.042627371786431
21.9295639228637,-0.04670893898764913,-0.6865004289694447,4.016957462013977
21.95482580547427,-0.04685074439354952,-0.6863713407810078,3.988651280585458
21.98011678865042,-0.04669416926993512,-0.6860956185852467,3.962085689284613
22.00543690591471,-0.04671507493349349,-0.6859126353587021,3.934821793182294
22.0307861908283,-0.04688437696943179,-0.6857555365014072,3.907343876092778
22.05616467699104,-0.04673477553312998,-0.6855862847889481,3.880373288068938
22.08157239804146,-0.04661804562204316,-0.6855690265292959,3.853986888217989
22.10700938765687,-0.04647129624217981,-0.6856078726825955,3.826689533363684
22.13247567955333,-0.04682945693264795,-0.6850972890456672,3.799487916804509
22.15797130748577,-0.04652474069757679,-0.6852881322437271,3.772630707989265
22.18349630524802,-0.04677121284460236,-0.6849320069667703,3.744709517619171
22.20905070667281,-0.04689890590615602,-0.684331010820489,3.718146902981125
22.23463454563183,-0.04682549435538901,-0.6842571071464831,3.690436488211787
22.26024785603583,-0.04679229127131847,-0.6841723587913878,3.663728327930443
22.2858906718346,-0.04680878291513622,-0.6839761250176297,3.636327277585863
22.31156302701705,-0.04656306225335369,-0.6838240029366458,3.610044535700141
22.33726495561123,-0.04674887260371952,-0.6837322787850055,3.584117546894049
22.36299649168438,-0.04682214222221592,-0.683601780693919,3.557344616640222
22.38875766934303,-0.04692081735672891,-0.6831597090794251,3.52819713710528
22.41454852273296,-0.04659571934438748,-0.6832012882389529,3.501461560940779
22.44036908603927,-0.04680117583823495,-0.6828615156570085,3.475430180696605
22.46621939348649,-0.04556709283892746,-0.682641065181946,3.447722180206824
22.49209947933852,-0.04679827796801571,-0.6823187596117729,3.420103010317874
22.5180093778988,-0.04692935767618561,-0.6818964672750301,3.393635560057575
22.54394912351021,-0.04678602807308373,-0.681832504703562,3.367821131313747
22.56991875055524,-0.04690007816982135,-0.6819157962012152,3.339590797580826
22.59591829345595,-0.04684739975688594,-0.6815763925595474,3.312565610562036
22.62194778667412,-0.04677488270228632,-0.6816072385223693,3.286655643093582
22.64800726471114,-0.04680946397109954,-0.6813456473616428,3.258564313610009
22.67409676210821,-0.04691898643417656,-0.6810743278469431,3.23262439666231
22.7002163134463,-0.04672328804643997,-0.681400574986327,3.205133008471989
22.72636595334621,-0.04670867701029351,-0.6809540739550134,3.177897785126163
22.75254571646862,-0.04738568264288325,-0.6807627933277665,3.151437584699238
22.77875563751414,-0.04665916467596332,-0.6805026178359528,3.123108496978091
22.80499575122337,-0.04690447507139194,-0.6806365938662516,3.097356455754877
22.83126609237692,-0.04685849719852989,-0.6802009585721038,3.069069532452573
22.85756669579544,-0.04685659083769799,-0.6801562849498489,3.043873405622605
22.88389759633972,-0.04708693002489207,-0.6795160476695519,3.017600707871537
22.91025882891071,-0.04698131882636326,-0.6797305398594786,2.989493104882015
22.93665042844955,-0.04688976785460573,-0.6795287056888391,2.963250425815707
22.96307242993766,-0.04692252168567797,-0.6793614950903035,2.937025989845139
22.9895248683967,-0.04690215385476548,-0.6793962953744316,2.908923564189124
23.01600777888871,-0.04713536552547946,-0.6786335757641768,2.881858977593197
23.04252119651615,-0.04679100221043518,-0.6790135860079141,2.854899213961243
23.06906515642185,-0.04703695714395097,-0.6786170412156139,2.827697531299563
23.09563969378916,-0.04690484661798091,-0.6785331889593897,2.801562987549318
23.12224484384198,-0.04698883254186388,-0.678200447439311,2.773670352743835
23.14888064184473,-0.04706853654876636,-0.6780561803831818,2.7480268024458
23.17554712310252,-0.04701657335789221,-0.6778912721245456,2.71991299457386
23.20224432296107,-0.04681753855835944,-0.6774892719676615,2.693418872974107
23.22897227680685,-0.04682490649801363,-0.6777308768199839,2.666197908744302
23.2557310200671,-0.04678500692996302,-0.6771675469473415,2.640464535965009
23.28252058820983,-0.0467068945091853,-0.6771790911261442,2.612621942538055
23.30934101674394,-0.04685985282232435,-0.677225952244212,2.58570691375029
23.33619234121925,-0.04698073223982823,-0.6768935676659875,2.558798093834753
23.36307459722649,-0.0469172140119315,-0.6766712770037321,2.531823334283217
23.38998782039743,-0.04700850462512916,-0.6766153801893611,2.504928888630133
23.41693204640483,-0.04688638628483149,-0.6764541685486886,2.477878901907524
23.44390731096261,-0.04714646512008817,-0.6761723521671069,2.451571851582941
23.4709136498258,-0.0470343744550221,-0.6760428763867338,2.423706550764194
23.49795109879059,-0.04702008235361477,-0.6759281504965221,2.395913007835983
23.52501969369446,-0.04657771250700603,-0.6760361432258878,2.372266578749972
23.55211947041614,-0.0468967019368268,-0.6755200585866072,2.343028860577633
23.5792504648757,-0.04680730600403141,-0.6754053323589246,2.317599923447432
23.6064127130346,-0.04681239541538693,-0.6751374125190429,2.290957935854749
23.63360625089567,-0.04708208842945366,-0.6749492604937282,2.263913302575929
23.66083111450329,-0.04567882111921462,-0.6748475353027208,2.234421390734713
23.68808733994332,-0.04696492611030682,-0.674850206384945,2.208877987422341
23.7153749633432,-0.04701096782564294,-0.6746203352600273,2.182377356132598
23.74269402087198,-0.04701259411219249,-0.6742795302280712,2.154751442135662
23.77004454874037,-0.04699675215907032,-0.6744447346134936,2.127594319682856
23.79742658320081,-0.04693286311166181,-0.6743502407961728,2.101155039431614
23.8248401605475,-0.04686657036111679,-0.6741588733125419,2.073951299133057
23.85228531711643,-0.04708402896569057,-0.67371935621029,2.046756769927427
23.87976208928546,-0.04700139567148441,-0.6735167530513084,2.020261612359121
23.90727051347437,-0.0473093391435348,-0.6734350998662548,1.993999352506108
23.93481062614487,-0.0473593581351838,-0.6728954584118521,1.966640090493314
23.96238246380068,-0.04739380041307041,-0.67310562879406,1.940094272371425
23.98998606298758,-0.04692861970140345,-0.6732991773712402,1.91383509394856
24.01762146029342,-0.04678586700500204,-0.6727644346734616,1.886353771418833
24.04528869234827,-0.04675147473193456,-0.6727862388859512,1.859215226988795
24.07298779582428,-0.04690138360713111,-0.6723802034276556,1.832202427378135
24.10071880743595,-0.04685001382537132,-0.6724590838101446,1.8050458328117
24.12848176394002,-0.04685416191965635,-0.6721244036900382,1.779342328970472
24.15627670213561,-0.04660839592059165,-0.6722740387019567,1.750486718090826
24.18410365886417,-0.04666440264290224,-0.672078756432699,1.724921821885022
24.21196267100965,-0.04671080638996081,-0.6717771880559353,1.69787168751828
24.23985377549845,-0.04674500229974009,-0.6713105616628522,1.670323315174031
24.26777700929955,-0.04676398119407783,-0.6714035704099653,1.645881667345492
24.29573240942446,-0.04692000306336177,-0.6713519597499757,1.616902481226159
24.32372001292736,-0.04669679866492624,-0.6712753395285643,1.590778729306001
24.35173985690512,-0.04693365927902413,-0.6707845125158998,1.562669281506487
24.37979197849733,-0.0467996330312239,-0.6709994559834477,1.537041890173711
24.40787641488637,-0.04684056971840524,-0.6705436366317556,1.509056150138491
24.43599320329744,-0.04691058486218896,-0.6703985320803735,1.482908873260924
24.46414238099863,-0.04660102086676718,-0.6704917443086716,1.455864191271687
24.49232398530098,-0.04676527156313986,-0.6703816948533153,1.428577186319558
24.52053805355847,-0.04679609937339797,-0.6700941743249211,1.402632027865423
24.54878462316814,-0.04696353413562878,-0.6696673149226213,1.373799383470701
24.57706373157011,-0.04679679949179641,-0.6697402821494142,1.348131216311089
24.60537541624764,-0.04696832243471165,-0.6693117212582749,1.32170191386669
24.6337197147271,-0.0470375781534604,-0.6694708238706624,1.294948709715499
24.66209666457818,-0.04698446836853758,-0.669124668645148,1.266901436513557
24.69050630341379,-0.04677776268914569,-0.6690210911073148,1.239297127059809
24.71894866889021,-0.04646508543940385,-0.6691946463154613,1.213701411104637
24.74742379870705,-0.04673919643969695,-0.6690303648393786,1.187285220835065
24.77593173060738,-0.04635425080311342,-0.6687985653811499,1.159439667572791
24.80447250237775,-0.04651244806068204,-0.6685206019408879,1.133574400901608
24.83304615184823,-0.04677615535927175,-0.668117223218377,1.103529268540314
24.86165271689245,-0.04754603876901,-0.6680587794377818,1.080373988871898
24.8902922354277,-0.04681651837672988,-0.6681788384916781,1.052654177697519
24.91896474541494,-0.04669973312790319,-0.6679049801822458,1.026004564813462
24.94767028485886,-0.04677881629163255,-0.6677862187106948,0.9992178068454365
24.97640889180792,-0.04658224574317398,-0.66751027632585,0.9718190535466675
25.0051806043544,-0.04725027985111958,-0.6675127637528234,0.9476700174648442
25.0339854606345,-0.04678575741830161,-0.6672386975694691,0.9188175608383773
25.06282349882832,-0.04677735565969239,-0.6674509921004967,0.8924271618189721
25.09169475715995,-0.04660992603812918,-0.6669577194054686,0.8670023369159168
25.1205992738975,-0.04654062927810142,-0.6670309452858231,0.8388376371451116
25.14953708735318,-0.04670470825580314,-0.6667979874694918,0.8107879008209693
25.17850823588335,-0.04707557198053189,-0.6664138278873804,0.7852610394574526
25.2075127578885,-0.04678350851129827,-0.6665462252795884,0.7578202152002902
25.23655069181341,-0.04679563703634253,-0.6663627743015321,0.7311191635007717
25.26562207614712,-0.04691387249543307,-0.6659839081025927,0.7044159366520972
25.29472694942303,-0.04713440991732941,-0.6659425455008761,0.6761560389865338
25.32386535021888,-0.04678505052665721,-0.6660467822113936,0.6512134444792821
